InventoryID,DateKey,ProductKey,WarehouseKey,SupplierKey,OpeningStock,StockReceived,StockIssued,ClosingStock,ReorderLevel,SafetyStock,InventoryValue,InventoryStatus,DailyDemand,InventoryTurnover,DaysOfInventory,WarehouseUtilizationPct,CarryingCost,StockAgeDays,ExpiredInventory
17483,20250619,21,6,15,27644,210,179,27675,1691,1253,415125,Healthy,179,0.01,154.61,55.35,6226.88,77,255
17484,20250619,22,6,16,14319,142,120,14341,1134,840,487594,Healthy,120,0.01,119.51,28.68,7313.91,43,0
17485,20250620,1,1,1,96131,1016,974,96173,9204,6818,7886186,Healthy,974,0.01,98.74,53.43,118292.79,36,0
17486,20250620,2,1,1,87150,1065,1022,87193,9657,7154,9416844,Healthy,1022,0.01,85.32,48.44,141252.66,40,0
17487,20250620,3,1,2,81049,355,300,81104,2835,2100,10705728,Healthy,300,0.0,270.35,45.06,160585.92,10,0
17488,20250620,4,1,2,71545,295,229,71611,2164,1603,12603536,Healthy,229,0.0,312.71,39.78,189053.04,44,0
17489,20250620,6,2,3,103058,1783,1560,103281,14742,10920,22205415,Healthy,1560,0.02,66.21,68.85,333081.22,10,0
17490,20250620,8,2,4,83668,418,317,83769,2995,2219,30575685,Healthy,317,0.0,264.26,55.85,458635.27,15,0
17491,20250620,9,3,5,41544,497,400,41641,3780,2800,9993840,Healthy,400,0.01,104.1,34.7,149907.6,14,0
17492,20250620,11,3,6,33062,549,433,33178,4091,3031,4910344,Healthy,433,0.01,76.62,27.65,73655.16,22,0
17493,20250620,12,3,6,33165,162,135,33192,1275,945,29540880,Healthy,135,0.0,245.87,27.66,443113.2,15,0
17494,20250620,13,4,7,25129,471,420,25180,3969,2940,33993000,Healthy,420,0.02,59.95,27.98,509895.0,9,0
17495,20250620,14,4,8,25949,215,203,25961,1918,1421,48806680,Healthy,203,0.01,127.89,28.85,732100.2,54,0
17496,20250620,15,4,9,25960,90,68,25982,642,476,63655900,Healthy,68,0.0,382.09,28.87,954838.5,34,0
17497,20250620,16,4,10,47599,510,383,47726,3619,2681,29590120,Healthy,383,0.01,124.61,53.03,443851.8,73,0
17498,20250620,18,5,12,30715,337,268,30784,2532,1876,123136,Healthy,268,0.01,114.87,43.98,1847.04,65,0
17499,20250620,19,5,13,26204,286,254,26236,2400,1778,472248,Healthy,254,0.01,103.29,37.48,7083.72,10,0
17500,20250620,20,6,14,26412,89,73,26428,689,511,687128,Healthy,73,0.0,362.03,52.86,10306.92,60,0
17501,20250620,21,6,15,27675,257,222,27710,2097,1554,415650,Healthy,222,0.01,124.82,55.42,6234.75,64,0
17502,20250620,22,6,16,14341,100,80,14361,756,560,488274,Healthy,80,0.01,179.51,28.72,7324.11,25,0
17503,20250621,1,1,1,96173,1230,1171,96232,11065,8197,7891024,Healthy,1171,0.01,82.18,53.46,118365.36,73,0
17504,20250621,2,1,1,87193,958,795,87356,7512,5565,9434448,Healthy,795,0.01,109.88,48.53,141516.72,86,224
17505,20250621,4,1,2,71611,721,590,71742,5575,4130,12626592,Healthy,590,0.01,121.6,39.86,189398.88,31,0
17506,20250621,5,2,3,63377,930,934,63373,8826,6538,15716504,Healthy,934,0.01,67.85,42.25,235747.56,74,0
17507,20250621,6,2,3,103281,536,457,103360,4318,3199,22222400,Healthy,457,0.0,226.17,68.91,333336.0,37,0
17508,20250621,7,2,4,87220,600,559,87261,5282,3913,16405068,Healthy,559,0.01,156.1,58.17,246076.02,66,0
17509,20250621,8,2,4,83769,873,820,83822,7749,5740,30595030,Healthy,820,0.01,102.22,55.88,458925.45,75,0
17510,20250621,9,3,5,41641,512,412,41741,3893,2884,10017840,Healthy,412,0.01,101.31,34.78,150267.6,84,216
17511,20250621,11,3,6,33178,330,250,33258,2362,1750,4922184,Healthy,250,0.01,133.03,27.71,73832.76,48,0
17512,20250621,12,3,6,33192,133,114,33211,1077,798,29557790,Healthy,114,0.0,291.32,27.68,443366.85,74,0
17513,20250621,13,4,7,25180,336,287,25229,2712,2009,34059150,Healthy,287,0.01,87.91,28.03,510887.25,16,0
17514,20250621,14,4,8,25961,296,246,26011,2324,1722,48900680,Healthy,246,0.01,105.74,28.9,733510.2,15,0
17515,20250621,15,4,9,25982,134,133,25983,1256,931,63658350,Healthy,133,0.01,195.36,28.87,954875.25,51,0
17516,20250621,16,4,10,47726,568,451,47843,4261,3157,29662660,Healthy,451,0.01,106.08,53.16,444939.9,71,0
17517,20250621,17,5,11,30899,131,120,30910,1134,840,1483680,Healthy,120,0.0,257.58,44.16,22255.2,31,0
17518,20250621,19,5,13,26236,317,295,26258,2787,2065,472644,Healthy,295,0.01,89.01,37.51,7089.66,39,0
17519,20250621,20,6,14,26428,167,167,26428,1578,1169,687128,Healthy,167,0.01,158.25,52.86,10306.92,47,0
17520,20250621,21,6,15,27710,213,189,27734,1786,1323,416010,Healthy,189,0.01,146.74,55.47,6240.15,62,0
17521,20250621,22,6,16,14361,106,84,14383,793,588,489022,Healthy,84,0.01,171.23,28.77,7335.33,84,47
17522,20250622,1,1,1,96232,286,220,96298,2079,1540,7896436,Healthy,220,0.0,437.72,53.5,118446.54,48,0
17523,20250622,2,1,1,87356,265,250,87371,2362,1750,9436068,Healthy,250,0.0,349.48,48.54,141541.02,65,0
17524,20250622,3,1,2,81104,1029,921,81212,8703,6447,10719984,Healthy,921,0.01,88.18,45.12,160799.76,61,0
17525,20250622,4,1,2,71742,911,779,71874,7361,5453,12649824,Healthy,779,0.01,92.26,39.93,189747.36,19,0
17526,20250622,5,2,3,63373,734,675,63432,6378,4725,15731136,Healthy,675,0.01,93.97,42.29,235967.04,58,0
17527,20250622,7,2,4,87261,1857,1624,87494,15346,11368,16448872,Healthy,1624,0.02,53.88,58.33,246733.08,31,0
17528,20250622,8,2,4,83822,488,394,83916,3723,2758,30629340,Healthy,394,0.0,212.98,55.94,459440.1,43,0
17529,20250622,9,3,5,41741,727,701,41767,6624,4907,10024080,Healthy,701,0.02,59.58,34.81,150361.2,45,0
17530,20250622,10,3,5,33717,116,104,33729,982,728,17201790,Healthy,104,0.0,324.32,28.11,258026.85,34,0
17531,20250622,12,3,6,33211,192,153,33250,1445,1071,29592500,Healthy,153,0.0,217.32,27.71,443887.5,59,0
17532,20250622,13,4,7,25229,269,220,25278,2079,1540,34125300,Healthy,220,0.01,114.9,28.09,511879.5,32,0
17533,20250622,14,4,8,26011,97,85,26023,803,595,48923240,Healthy,85,0.0,306.15,28.91,733848.6,78,7
17534,20250622,15,4,9,25983,176,152,26007,1436,1064,63717150,Healthy,152,0.01,171.1,28.9,955757.25,49,0
17535,20250622,16,4,10,47843,143,120,47866,1134,840,29676920,Healthy,120,0.0,398.88,53.18,445153.8,53,0
17536,20250622,17,5,11,30910,613,507,31016,4791,3549,1488768,Healthy,507,0.02,61.18,44.31,22331.52,65,0
17537,20250622,19,5,13,26258,331,312,26277,2948,2184,472986,Healthy,312,0.01,84.22,37.54,7094.79,67,0
17538,20250622,20,6,14,26428,199,169,26458,1597,1183,687908,Healthy,169,0.01,156.56,52.92,10318.62,54,0
17539,20250622,21,6,15,27734,196,156,27774,1474,1092,416610,Healthy,156,0.01,178.04,55.55,6249.15,5,0
17540,20250622,22,6,16,14383,47,42,14388,396,294,489192,Healthy,42,0.0,342.57,28.78,7337.88,61,0
17541,20250623,1,1,1,96298,1148,1023,96423,9667,7161,7906686,Healthy,1023,0.01,94.26,53.57,118600.29,71,0
17542,20250623,2,1,1,87371,1241,994,87618,9393,6958,9462744,Healthy,994,0.01,88.15,48.68,141941.16,67,0
17543,20250623,3,1,2,81212,472,465,81219,4394,3255,10720908,Healthy,465,0.01,174.66,45.12,160813.62,86,314
17544,20250623,4,1,2,71874,829,695,72008,6567,4865,12673408,Healthy,695,0.01,103.61,40.0,190101.12,53,0
17545,20250623,6,2,3,103360,605,540,103425,5103,3780,22236375,Healthy,540,0.01,191.53,68.95,333545.62,79,5
17546,20250623,7,2,4,87494,1688,1444,87738,13645,10108,16494744,Healthy,1444,0.02,60.76,58.49,247421.16,19,0
17547,20250623,9,3,5,41767,232,191,41808,1804,1337,10033920,Healthy,191,0.0,218.89,34.84,150508.8,85,418
17548,20250623,11,3,6,33258,207,194,33271,1833,1358,4924108,Healthy,194,0.01,171.5,27.73,73861.62,35,0
17549,20250623,12,3,6,33250,366,292,33324,2759,2044,29658360,Healthy,292,0.01,114.12,27.77,444875.4,79,170
17550,20250623,13,4,7,25278,185,138,25325,1304,966,34188750,Healthy,138,0.01,183.51,28.14,512831.25,14,0
17551,20250623,14,4,8,26023,94,82,26035,774,574,48945800,Healthy,82,0.0,317.5,28.93,734187.0,70,0
17552,20250623,15,4,9,26007,302,269,26040,2542,1883,63798000,Healthy,269,0.01,96.8,28.93,956970.0,5,0
17553,20250623,16,4,10,47866,312,311,47867,2938,2177,29677540,Healthy,311,0.01,153.91,53.19,445163.1,27,0
17554,20250623,18,5,12,30784,339,274,30849,2589,1918,123396,Healthy,274,0.01,112.59,44.07,1850.94,35,0
17555,20250623,19,5,13,26277,201,167,26311,1578,1169,473598,Healthy,167,0.01,157.55,37.59,7103.97,74,0
17556,20250623,20,6,14,26458,208,178,26488,1682,1246,688688,Healthy,178,0.01,148.81,52.98,10330.32,50,0
17557,20250623,21,6,15,27774,277,255,27796,2409,1785,416940,Healthy,255,0.01,109.0,55.59,6254.1,72,0
17558,20250623,22,6,16,14388,101,75,14414,708,525,490076,Healthy,75,0.01,192.19,28.83,7351.14,59,0
17559,20250624,1,1,1,96423,1097,1028,96492,9714,7196,7912344,Healthy,1028,0.01,93.86,53.61,118685.16,19,0
17560,20250624,2,1,1,87618,1479,1057,88040,9988,7399,9508320,Healthy,1057,0.01,83.29,48.91,142624.8,16,0
17561,20250624,4,1,2,72008,338,323,72023,3052,2261,12676048,Healthy,323,0.0,222.98,40.01,190140.72,28,0
17562,20250624,5,2,3,63432,279,244,63467,2305,1708,15739816,Healthy,244,0.0,260.11,42.31,236097.24,50,0
17563,20250624,6,2,3,103425,908,745,103588,7040,5215,22271420,Healthy,745,0.01,139.04,69.06,334071.3,17,0
17564,20250624,7,2,4,87738,730,651,87817,6151,4557,16509596,Healthy,651,0.01,134.9,58.54,247643.94,29,0
17565,20250624,8,2,4,83916,210,188,83938,1776,1316,30637370,Healthy,188,0.0,446.48,55.96,459560.55,58,0
17566,20250624,9,3,5,41808,506,467,41847,4413,3269,10043280,Healthy,467,0.01,89.61,34.87,150649.2,70,0
17567,20250624,10,3,5,33729,475,423,33781,3997,2961,17228310,Healthy,423,0.01,79.86,28.15,258424.65,51,0
17568,20250624,11,3,6,33271,214,180,33305,1701,1260,4929140,Healthy,180,0.01,185.03,27.75,73937.1,9,0
17569,20250624,12,3,6,33324,170,169,33325,1597,1183,29659250,Healthy,169,0.01,197.19,27.77,444888.75,30,0
17570,20250624,13,4,7,25325,174,140,25359,1323,980,34234650,Healthy,140,0.01,181.14,28.18,513519.75,49,0
17571,20250624,14,4,8,26035,357,341,26051,3222,2387,48975880,Healthy,341,0.01,76.4,28.95,734638.2,48,0
17572,20250624,17,5,11,31016,344,341,31019,3222,2387,1488912,Healthy,341,0.01,90.96,44.31,22333.68,30,0
17573,20250624,18,5,12,30849,331,297,30883,2806,2079,123532,Healthy,297,0.01,103.98,44.12,1852.98,12,0
17574,20250624,19,5,13,26311,116,96,26331,907,672,473958,Healthy,96,0.0,274.28,37.62,7109.37,49,0
17575,20250624,20,6,14,26488,407,401,26494,3789,2807,688844,Healthy,401,0.02,66.07,52.99,10332.66,16,0
17576,20250624,21,6,15,27796,230,211,27815,1993,1477,417225,Healthy,211,0.01,131.82,55.63,6258.38,82,131
17577,20250624,22,6,16,14414,52,43,14423,406,301,490382,Healthy,43,0.0,335.42,28.85,7355.73,45,0
17578,20250625,1,1,1,96492,684,560,96616,5292,3920,7922512,Healthy,560,0.01,172.53,53.68,118837.68,73,0
17579,20250625,2,1,1,88040,841,719,88162,6794,5033,9521496,Healthy,719,0.01,122.62,48.98,142822.44,86,675
17580,20250625,3,1,2,81219,1087,840,81466,7938,5880,10753512,Healthy,840,0.01,96.98,45.26,161302.68,83,122
17581,20250625,4,1,2,72023,611,566,72068,5348,3962,12683968,Healthy,566,0.01,127.33,40.04,190259.52,44,0
17582,20250625,5,2,3,63467,440,358,63549,3383,2506,15760152,Healthy,358,0.01,177.51,42.37,236402.28,6,0
17583,20250625,6,2,3,103588,2061,1509,104140,14260,10563,22390100,Healthy,1509,0.01,69.01,69.43,335851.5,61,0
17584,20250625,7,2,4,87817,465,406,87876,3836,2842,16520688,Healthy,406,0.0,216.44,58.58,247810.32,39,0
17585,20250625,8,2,4,83938,250,193,83995,1823,1351,30658175,Healthy,193,0.0,435.21,56.0,459872.62,65,0
17586,20250625,9,3,5,41847,149,142,41854,1341,994,10044960,Healthy,142,0.0,294.75,34.88,150674.4,29,0
17587,20250625,10,3,5,33781,312,226,33867,2135,1582,17272170,Healthy,226,0.01,149.85,28.22,259082.55,89,277
17588,20250625,12,3,6,33325,399,308,33416,2910,2156,29740240,Healthy,308,0.01,108.49,27.85,446103.6,59,0
17589,20250625,13,4,7,25359,75,67,25367,633,469,34245450,Healthy,67,0.0,378.61,28.19,513681.75,87,186
17590,20250625,14,4,8,26051,329,332,26048,3137,2324,48970240,Healthy,332,0.01,78.46,28.94,734553.6,35,0
17591,20250625,15,4,9,26040,88,69,26059,652,483,63844550,Healthy,69,0.0,377.67,28.95,957668.25,48,0
17592,20250625,16,4,10,47867,297,260,47904,2457,1820,29700480,Healthy,260,0.01,184.25,53.23,445507.2,56,0
17593,20250625,17,5,11,31019,149,131,31037,1237,917,1489776,Healthy,131,0.0,236.92,44.34,22346.64,58,0
17594,20250625,18,5,12,30883,210,163,30930,1540,1141,123720,Healthy,163,0.01,189.75,44.19,1855.8,10,0
17595,20250625,19,5,13,26331,241,177,26395,1672,1239,475110,Healthy,177,0.01,149.12,37.71,7126.65,7,0
17596,20250625,20,6,14,26494,300,246,26548,2324,1722,690248,Healthy,246,0.01,107.92,53.1,10353.72,20,0
17597,20250625,21,6,15,27815,136,112,27839,1058,784,417585,Healthy,112,0.0,248.56,55.68,6263.77,87,137
17598,20250625,22,6,16,14423,99,90,14432,850,630,490688,Healthy,90,0.01,160.36,28.86,7360.32,84,55
17599,20250626,1,1,1,96616,1090,845,96861,7985,5915,7942602,Healthy,845,0.01,114.63,53.81,119139.03,43,0
17600,20250626,2,1,1,88162,642,555,88249,5244,3885,9530892,Healthy,555,0.01,159.01,49.03,142963.38,41,0
17601,20250626,3,1,2,81466,338,301,81503,2844,2107,10758396,Healthy,301,0.0,270.77,45.28,161375.94,80,657
17602,20250626,4,1,2,72068,1183,1085,72166,10253,7595,12701216,Healthy,1085,0.02,66.51,40.09,190518.24,33,0
17603,20250626,5,2,3,63549,380,332,63597,3137,2324,15772056,Healthy,332,0.01,191.56,42.4,236580.84,49,0
17604,20250626,6,2,3,104140,744,645,104239,6095,4515,22411385,Healthy,645,0.01,161.61,69.49,336170.77,11,0
17605,20250626,7,2,4,87876,768,638,88006,6029,4466,16545128,Healthy,638,0.01,137.94,58.67,248176.92,52,0
17606,20250626,8,2,4,83995,945,773,84167,7304,5411,30720955,Healthy,773,0.01,108.88,56.11,460814.33,47,0
17607,20250626,9,3,5,41854,246,233,41867,2201,1631,10048080,Healthy,233,0.01,179.69,34.89,150721.2,19,0
17608,20250626,10,3,5,33867,334,301,33900,2844,2107,17289000,Healthy,301,0.01,112.62,28.25,259335.0,75,0
17609,20250626,12,3,6,33416,323,270,33469,2551,1890,29787410,Healthy,270,0.01,123.96,27.89,446811.15,11,0
17610,20250626,13,4,7,25367,219,183,25403,1729,1281,34294050,Healthy,183,0.01,138.81,28.23,514410.75,40,0
17611,20250626,14,4,8,26048,178,159,26067,1502,1113,49005960,Healthy,159,0.01,163.94,28.96,735089.4,86,163
17612,20250626,15,4,9,26059,247,236,26070,2230,1652,63871500,Healthy,236,0.01,110.47,28.97,958072.5,85,44
17613,20250626,16,4,10,47904,620,532,47992,5027,3724,29755040,Healthy,532,0.01,90.21,53.32,446325.6,43,0
17614,20250626,17,5,11,31037,233,190,31080,1795,1330,1491840,Healthy,190,0.01,163.58,44.4,22377.6,44,0
17615,20250626,19,5,13,26395,100,84,26411,793,588,475398,Healthy,84,0.0,314.42,37.73,7130.97,56,0
17616,20250626,20,6,14,26548,185,169,26564,1597,1183,690664,Healthy,169,0.01,157.18,53.13,10359.96,63,0
17617,20250626,21,6,15,27839,202,183,27858,1729,1281,417870,Healthy,183,0.01,152.23,55.72,6268.05,62,0
17618,20250626,22,6,16,14432,95,91,14436,859,637,490824,Healthy,91,0.01,158.64,28.87,7362.36,67,0
17619,20250627,1,1,1,96861,730,543,97048,5131,3801,7957936,Healthy,543,0.01,178.73,53.92,119369.04,59,0
17620,20250627,2,1,1,88249,789,670,88368,6331,4690,9543744,Healthy,670,0.01,131.89,49.09,143156.16,49,0
17621,20250627,3,1,2,81503,422,391,81534,3694,2737,10762488,Healthy,391,0.0,208.53,45.3,161437.32,77,498
17622,20250627,4,1,2,72166,1010,914,72262,8637,6398,12718112,Healthy,914,0.01,79.06,40.15,190771.68,34,0
17623,20250627,5,2,3,63597,334,271,63660,2560,1897,15787680,Healthy,271,0.0,234.91,42.44,236815.2,24,0
17624,20250627,6,2,3,104239,857,633,104463,5981,4431,22459545,Healthy,633,0.01,165.03,69.64,336893.17,87,984
17625,20250627,8,2,4,84167,938,786,84319,7427,5502,30776435,Healthy,786,0.01,107.28,56.21,461646.52,81,620
17626,20250627,10,3,5,33900,564,492,33972,4649,3444,17325720,Healthy,492,0.01,69.05,28.31,259885.8,60,0
17627,20250627,11,3,6,33305,394,310,33389,2929,2170,4941572,Healthy,310,0.01,107.71,27.82,74123.58,69,0
17628,20250627,13,4,7,25403,157,145,25415,1370,1015,34310250,Healthy,145,0.01,175.28,28.24,514653.75,6,0
17629,20250627,14,4,8,26067,177,143,26101,1351,1001,49069880,Healthy,143,0.01,182.52,29.0,736048.2,56,0
17630,20250627,15,4,9,26070,205,149,26126,1408,1043,64008700,Healthy,149,0.01,175.34,29.03,960130.5,76,95
17631,20250627,16,4,10,47992,152,117,48027,1105,819,29776740,Healthy,117,0.0,410.49,53.36,446651.1,16,0
17632,20250627,17,5,11,31080,367,337,31110,3184,2359,1493280,Healthy,337,0.01,92.31,44.44,22399.2,45,0
17633,20250627,18,5,12,30930,311,252,30989,2381,1764,123956,Healthy,252,0.01,122.97,44.27,1859.34,51,0
17634,20250627,20,6,14,26564,332,262,26634,2475,1834,692484,Healthy,262,0.01,101.66,53.27,10387.26,79,252
17635,20250627,21,6,15,27858,223,217,27864,2050,1519,417960,Healthy,217,0.01,128.41,55.73,6269.4,53,0
17636,20250627,22,6,16,14436,95,94,14437,888,658,490858,Healthy,94,0.01,153.59,28.87,7362.87,79,34
17637,20250628,1,1,1,97048,338,293,97093,2768,2051,7961626,Healthy,293,0.0,331.38,53.94,119424.39,79,96
17638,20250628,2,1,1,88368,667,553,88482,5225,3871,9556056,Healthy,553,0.01,160.0,49.16,143340.84,89,486
17639,20250628,3,1,2,81534,1042,889,81687,8401,6223,10782684,Healthy,889,0.01,91.89,45.38,161740.26,60,0
17640,20250628,4,1,2,72262,736,717,72281,6775,5019,12721456,Healthy,717,0.01,100.81,40.16,190821.84,89,281
17641,20250628,5,2,3,63660,597,536,63721,5065,3752,15802808,Healthy,536,0.01,118.88,42.48,237042.12,40,0
17642,20250628,6,2,3,104463,1147,876,104734,8278,6132,22517810,Healthy,876,0.01,119.56,69.82,337767.15,8,0
17643,20250628,7,2,4,88006,367,340,88033,3213,2380,16550204,Healthy,340,0.0,258.92,58.69,248253.06,77,778
17644,20250628,8,2,4,84319,377,291,84405,2749,2037,30807825,Healthy,291,0.0,290.05,56.27,462117.38,48,0
17645,20250628,9,3,5,41867,569,452,41984,4271,3164,10076160,Healthy,452,0.01,92.88,34.99,151142.4,6,0
17646,20250628,10,3,5,33972,207,199,33980,1880,1393,17329800,Healthy,199,0.01,170.75,28.32,259947.0,73,0
17647,20250628,11,3,6,33389,130,124,33395,1171,868,4942460,Healthy,124,0.0,269.31,27.83,74136.9,75,0
17648,20250628,13,4,7,25415,408,322,25501,3042,2254,34426350,Healthy,322,0.01,79.2,28.33,516395.25,85,125
17649,20250628,14,4,8,26101,84,71,26114,670,497,49094320,Healthy,71,0.0,367.8,29.02,736414.8,17,0
17650,20250628,18,5,12,30989,827,737,31079,6964,5159,124316,Healthy,737,0.02,42.17,44.4,1864.74,69,0
17651,20250628,19,5,13,26411,234,214,26431,2022,1498,475758,Healthy,214,0.01,123.51,37.76,7136.37,42,0
17652,20250628,20,6,14,26634,103,89,26648,841,623,692848,Healthy,89,0.0,299.42,53.3,10392.72,35,0
17653,20250628,21,6,15,27864,184,160,27888,1512,1120,418320,Healthy,160,0.01,174.3,55.78,6274.8,28,0
17654,20250628,22,6,16,14437,99,94,14442,888,658,491028,Healthy,94,0.01,153.64,28.88,7365.42,62,0
17655,20250629,1,1,1,97093,878,758,97213,7163,5306,7971466,Healthy,758,0.01,128.25,54.01,119571.99,61,0
17656,20250629,2,1,1,88482,534,422,88594,3987,2954,9568152,Healthy,422,0.0,209.94,49.22,143522.28,11,0
17657,20250629,5,2,3,63721,1380,1266,63835,11963,8862,15831080,Healthy,1266,0.02,50.42,42.56,237466.2,85,192
17658,20250629,6,2,3,104734,587,587,104734,5547,4109,22517810,Healthy,587,0.01,178.42,69.82,337767.15,15,0
17659,20250629,7,2,4,88033,1174,842,88365,7956,5894,16612620,Healthy,842,0.01,104.95,58.91,249189.3,89,485
17660,20250629,8,2,4,84405,877,888,84394,8391,6216,30803810,Healthy,888,0.01,95.04,56.26,462057.15,62,0
17661,20250629,9,3,5,41984,107,81,42010,765,567,10082400,Healthy,81,0.0,518.64,35.01,151236.0,33,0
17662,20250629,10,3,5,33980,216,175,34021,1653,1225,17350710,Healthy,175,0.01,194.41,28.35,260260.65,67,0
17663,20250629,11,3,6,33395,101,80,33416,756,560,4945568,Healthy,80,0.0,417.7,27.85,74183.52,68,0
17664,20250629,12,3,6,33469,361,313,33517,2957,2191,29830130,Healthy,313,0.01,107.08,27.93,447451.95,38,0
17665,20250629,13,4,7,25501,391,365,25527,3449,2555,34461450,Healthy,365,0.01,69.94,28.36,516921.75,13,0
17666,20250629,15,4,9,26126,247,216,26157,2041,1512,64084650,Healthy,216,0.01,121.1,29.06,961269.75,5,0
17667,20250629,16,4,10,48027,413,341,48099,3222,2387,29821380,Healthy,341,0.01,141.05,53.44,447320.7,6,0
17668,20250629,17,5,11,31110,169,122,31157,1152,854,1495536,Healthy,122,0.0,255.39,44.51,22433.04,35,0
17669,20250629,18,5,12,31079,277,274,31082,2589,1918,124328,Healthy,274,0.01,113.44,44.4,1864.92,86,86
17670,20250629,19,5,13,26431,102,79,26454,746,553,476172,Healthy,79,0.0,334.86,37.79,7142.58,75,0
17671,20250629,20,6,14,26648,183,144,26687,1360,1008,693862,Healthy,144,0.01,185.33,53.37,10407.93,6,0
17672,20250629,21,6,15,27888,187,179,27896,1691,1253,418440,Healthy,179,0.01,155.84,55.79,6276.6,36,0
17673,20250629,22,6,16,14442,158,135,14465,1275,945,491810,Healthy,135,0.01,107.15,28.93,7377.15,78,41
17674,20250630,1,1,1,97213,340,320,97233,3024,2240,7973106,Healthy,320,0.0,303.85,54.02,119596.59,76,885
17675,20250630,2,1,1,88594,919,679,88834,6416,4753,9594072,Healthy,679,0.01,130.83,49.35,143911.08,24,0
17676,20250630,3,1,2,81687,805,687,81805,6492,4809,10798260,Healthy,687,0.01,119.08,45.45,161973.9,23,0
17677,20250630,5,2,3,63835,613,509,63939,4810,3563,15856872,Healthy,509,0.01,125.62,42.63,237853.08,62,0
17678,20250630,6,2,3,104734,653,594,104793,5613,4158,22530495,Healthy,594,0.01,176.42,69.86,337957.42,46,0
17679,20250630,7,2,4,88365,970,845,88490,7985,5915,16636120,Healthy,845,0.01,104.72,58.99,249541.8,44,0
17680,20250630,8,2,4,84394,858,751,84501,7096,5257,30842865,Healthy,751,0.01,112.52,56.33,462642.97,17,0
17681,20250630,9,3,5,42010,541,490,42061,4630,3430,10094640,Healthy,490,0.01,85.84,35.05,151419.6,74,0
17682,20250630,10,3,5,34021,348,264,34105,2494,1848,17393550,Healthy,264,0.01,129.19,28.42,260903.25,55,0
17683,20250630,11,3,6,33416,175,143,33448,1351,1001,4950304,Healthy,143,0.0,233.9,27.87,74254.56,61,0
17684,20250630,14,4,8,26114,168,161,26121,1521,1127,49107480,Healthy,161,0.01,162.24,29.02,736612.2,85,53
17685,20250630,15,4,9,26157,282,245,26194,2315,1715,64175300,Healthy,245,0.01,106.91,29.1,962629.5,20,0
17686,20250630,16,4,10,48099,351,307,48143,2901,2149,29848660,Healthy,307,0.01,156.82,53.49,447729.9,82,385
17687,20250630,17,5,11,31157,154,143,31168,1351,1001,1496064,Healthy,143,0.0,217.96,44.53,22440.96,33,0
17688,20250630,18,5,12,31082,183,164,31101,1549,1148,124404,Healthy,164,0.01,189.64,44.43,1866.06,21,0
