MaintenanceID,DateKey,MachineKey,EmployeeKey,PlantKey,MaintenanceType,MaintenanceStatus,Priority,DowntimeMinutes,MaintenanceDurationHours,LaborHours,SparePartsCost,LaborCost,TotalMaintenanceCost,MTTRHours,MTBFDays,MachineAvailabilityPct,MaintenanceEfficiencyPct,TechnicianRating,RepeatFailure
43588,20251103.0,8.0,3.0,2.0,Corrective,Completed,Critical,46.0,3.02,3.1,691.38,233.89,925.27,3.02,10.83,95.4,89.78,81.7,No
43589,20251103.0,11.0,110.0,2.0,Emergency,Scheduled,Low,52.0,2.28,2.11,611.56,126.95,738.51,2.28,20.42,94.8,93.78,83.98,No
43590,20251103.0,11.0,117.0,2.0,Corrective,In Progress,High,11.0,1.49,1.28,695.15,74.04,769.19,1.49,9.56,98.9,96.72,87.9,No
43591,20251103.0,12.0,75.0,3.0,Corrective,Completed,Medium,43.0,2.17,2.32,1314.48,133.74,1448.22,2.17,12.67,95.7,92.98,90.42,No
43592,20251103.0,16.0,20.0,3.0,Predictive,In Progress,Low,35.0,2.65,2.45,493.12,141.44,634.56,2.65,20.4,96.5,95.22,87.69,Yes
43593,20251103.0,16.0,31.0,3.0,Corrective,Completed,Critical,54.0,3.82,4.43,952.15,336.57,1288.72,3.82,5.62,94.6,92.45,88.3,Yes
43594,20251103.0,14.0,20.0,3.0,Predictive,Completed,High,43.0,1.82,1.66,354.4,77.3,431.7,1.82,20.63,95.7,93.07,92.26,No
43595,20251103.0,13.0,31.0,3.0,Preventive,Scheduled,Medium,19.0,2.31,2.45,545.27,154.13,699.4,2.31,21.74,98.1,95.32,93.85,Yes
43596,20251103.0,14.0,31.0,3.0,Predictive,Scheduled,High,17.0,0.8,0.69,273.19,49.25,322.44,0.8,16.95,98.3,95.92,92.92,No
43597,20251103.0,19.0,37.0,4.0,Predictive,In Progress,Medium,45.0,2.97,3.55,588.89,159.78,748.67,2.97,30.12,95.5,91.5,92.63,No
43598,20251103.0,20.0,168.0,4.0,Preventive,In Progress,Critical,24.0,2.19,1.9,684.73,135.36,820.09,2.19,25.63,97.6,94.28,96.99,Yes
43599,20251103.0,19.0,196.0,4.0,Emergency,Scheduled,High,60.0,3.93,3.51,337.12,160.61,497.73,3.93,12.03,94.0,89.29,86.18,No
43600,20251103.0,19.0,168.0,4.0,Corrective,Completed,Critical,5.0,3.06,3.44,488.65,208.73,697.38,3.06,29.27,99.5,94.38,94.35,No
43601,20251103.0,22.0,69.0,5.0,Preventive,In Progress,High,17.0,1.97,1.84,570.0,85.93,655.93,1.97,35.16,98.3,96.15,91.45,No
43602,20251103.0,23.0,131.0,5.0,Preventive,In Progress,Critical,21.0,2.42,2.59,275.47,188.85,464.32,2.42,27.54,97.9,93.72,84.56,No
43603,20251103.0,23.0,131.0,5.0,Preventive,In Progress,Critical,36.0,2.83,2.67,596.53,139.14,735.67,2.83,26.05,96.4,94.06,84.83,Yes
43604,20251103.0,22.0,34.0,5.0,Emergency,In Progress,High,9.0,3.09,2.73,407.72,183.76,591.48,3.09,9.17,99.1,97.68,85.17,No
43605,20251103.0,23.0,131.0,5.0,Emergency,Completed,Medium,28.0,1.32,1.41,538.0,74.23,612.23,1.32,36.58,97.2,95.11,86.58,No
43606,20251103.0,22.0,182.0,5.0,Emergency,In Progress,Low,37.0,3.41,2.77,614.6,147.54,762.14,3.41,31.54,96.3,90.8,92.94,No
43607,20251103.0,25.0,24.0,6.0,Emergency,Completed,High,18.0,1.0,0.83,786.64,61.75,848.39,1.0,23.99,98.2,95.29,89.08,No
43608,20251103.0,26.0,7.0,6.0,Predictive,Completed,Critical,49.0,1.37,1.14,738.21,88.09,826.3,1.37,13.47,95.1,94.0,91.98,No
43609,20251103.0,26.0,118.0,6.0,Preventive,In Progress,High,33.0,1.11,1.01,251.17,77.37,328.54,1.11,21.33,96.7,95.72,96.93,No
43610,20251103.0,26.0,16.0,6.0,Corrective,Scheduled,Medium,33.0,1.34,1.29,273.61,67.51,341.12,1.34,15.61,96.7,91.22,80.91,No
43611,20251103.0,28.0,16.0,6.0,Preventive,Completed,Critical,58.0,2.31,2.21,690.02,130.06,820.08,2.31,33.11,94.2,89.37,87.67,No
43612,20251103.0,31.0,2.0,7.0,Corrective,Completed,Low,30.0,2.38,2.78,461.34,128.5,589.84,2.38,20.66,97.0,92.4,89.26,Yes
43613,20251103.0,31.0,152.0,7.0,Predictive,In Progress,High,13.0,1.82,1.97,447.38,100.66,548.04,1.82,35.37,98.7,93.99,96.74,Yes
43614,20251103.0,33.0,103.0,8.0,Preventive,In Progress,Medium,14.0,1.78,1.85,281.89,117.99,399.88,1.78,52.41,98.6,94.13,86.2,No
43615,20251103.0,34.0,112.0,8.0,Corrective,Scheduled,High,21.0,1.43,1.2,289.72,69.45,359.17,1.43,67.7,97.9,94.95,98.2,No
43616,20251104.0,6.0,185.0,1.0,Predictive,Scheduled,High,48.0,2.39,2.18,595.26,181.15,776.41,2.39,36.52,95.2,90.98,90.73,No
43617,20251104.0,6.0,22.0,1.0,Preventive,Completed,Medium,54.0,1.6,1.92,541.48,119.95,661.43,1.6,17.87,94.6,89.17,90.64,No
43618,20251104.0,2.0,84.0,1.0,Preventive,In Progress,Critical,7.0,2.96,3.16,755.46,176.01,931.47,2.96,3.2,99.3,95.42,89.45,No
43619,20251104.0,6.0,195.0,1.0,Predictive,Completed,Medium,49.0,3.12,2.85,237.17,144.42,381.59,3.12,22.94,95.1,92.77,88.8,No
43620,20251104.0,1.0,198.0,1.0,Emergency,Scheduled,High,59.0,2.13,2.55,1274.27,119.04,1393.31,2.13,5.48,94.1,91.95,87.3,No
43621,20251104.0,2.0,185.0,1.0,Emergency,Scheduled,Low,28.0,2.05,1.85,1155.6,106.35,1261.95,2.05,10.11,97.2,93.7,95.26,No
43622,20251104.0,5.0,86.0,1.0,Predictive,Completed,High,24.0,1.79,1.84,465.91,117.26,583.17,1.79,28.62,97.6,91.85,92.98,Yes
43623,20251104.0,7.0,40.0,2.0,Corrective,In Progress,High,35.0,1.25,1.46,866.4,94.91,961.31,1.25,10.6,96.5,93.47,92.27,Yes
43624,20251104.0,9.0,147.0,2.0,Preventive,Scheduled,Low,5.0,3.05,3.5,390.81,185.98,576.79,3.05,21.87,99.5,94.81,95.43,No
43625,20251104.0,8.0,164.0,2.0,Emergency,Completed,Medium,11.0,2.95,2.63,889.62,179.9,1069.52,2.95,18.64,98.9,95.88,85.23,No
43626,20251104.0,8.0,140.0,2.0,Corrective,Scheduled,Medium,55.0,2.04,2.15,905.27,110.0,1015.27,2.04,14.56,94.5,91.09,94.46,No
43627,20251104.0,11.0,3.0,2.0,Emergency,In Progress,Critical,27.0,2.33,2.37,616.84,120.06,736.9,2.33,10.02,97.3,91.99,82.87,No
43628,20251104.0,7.0,188.0,2.0,Preventive,Completed,Medium,26.0,1.05,1.11,694.2,90.14,784.34,1.05,20.64,97.4,95.15,90.49,No
43629,20251104.0,10.0,3.0,2.0,Preventive,Scheduled,Low,15.0,2.88,2.38,453.83,175.32,629.15,2.88,14.44,98.5,93.13,85.45,No
43630,20251104.0,14.0,166.0,3.0,Predictive,In Progress,Critical,29.0,1.46,1.33,337.56,111.65,449.21,1.46,13.04,97.1,93.31,90.56,No
43631,20251104.0,13.0,12.0,3.0,Corrective,Scheduled,High,9.0,1.65,1.57,628.32,120.28,748.6,1.65,10.58,99.1,98.05,92.88,No
43632,20251104.0,14.0,31.0,3.0,Emergency,In Progress,Low,28.0,3.24,3.23,635.41,213.24,848.65,3.24,7.95,97.2,94.95,87.86,Yes
43633,20251104.0,14.0,20.0,3.0,Corrective,Scheduled,Medium,50.0,2.01,2.1,524.15,172.31,696.46,2.01,15.9,95.0,90.4,87.75,No
43634,20251104.0,16.0,90.0,3.0,Corrective,Completed,Medium,54.0,3.62,4.12,960.39,332.65,1293.04,3.62,20.76,94.6,89.93,84.9,No
43635,20251104.0,18.0,114.0,4.0,Predictive,Scheduled,Critical,31.0,2.17,2.43,281.49,144.24,425.73,2.17,20.52,96.9,92.3,96.33,No
43636,20251104.0,18.0,68.0,4.0,Preventive,Scheduled,Medium,22.0,2.73,2.87,378.02,199.76,577.78,2.73,27.51,97.8,92.7,92.06,No
43637,20251104.0,18.0,37.0,4.0,Corrective,Completed,Low,9.0,2.92,2.35,499.67,198.99,698.66,2.92,7.52,99.1,93.28,92.88,No
43638,20251104.0,18.0,23.0,4.0,Preventive,Completed,Medium,51.0,3.78,3.74,606.47,279.71,886.18,3.78,27.84,94.9,92.85,91.05,No
43639,20251104.0,18.0,41.0,4.0,Predictive,Completed,Medium,18.0,2.62,2.52,563.43,154.51,717.94,2.62,24.55,98.2,94.59,83.39,No
43640,20251104.0,23.0,8.0,5.0,Preventive,Completed,Medium,40.0,1.68,1.83,471.6,101.21,572.81,1.68,35.27,96.0,93.0,85.09,Yes
43641,20251104.0,23.0,47.0,5.0,Predictive,Completed,Low,48.0,1.88,1.7,203.39,134.8,338.19,1.88,23.99,95.2,90.57,91.08,No
43642,20251104.0,22.0,89.0,5.0,Corrective,Completed,Critical,55.0,3.23,3.09,489.47,221.32,710.79,3.23,31.08,94.5,92.22,95.15,No
43643,20251104.0,24.0,83.0,5.0,Predictive,Completed,High,24.0,2.45,2.05,267.83,143.91,411.74,2.45,38.94,97.6,93.05,85.0,Yes
43644,20251104.0,24.0,47.0,5.0,Predictive,Completed,Low,50.0,3.35,3.76,340.0,248.89,588.89,3.35,35.71,95.0,91.29,94.39,No
43645,20251104.0,21.0,128.0,5.0,Emergency,Completed,High,16.0,2.49,2.44,343.49,186.86,530.35,2.49,8.96,98.4,94.87,83.63,No
43646,20251104.0,28.0,44.0,6.0,Predictive,In Progress,High,34.0,2.35,2.36,427.07,115.29,542.36,2.35,31.27,96.6,91.08,90.61,No
43647,20251104.0,25.0,7.0,6.0,Emergency,Completed,Critical,8.0,1.67,1.81,893.26,125.39,1018.65,1.67,11.67,99.2,93.46,89.28,No
43648,20251104.0,28.0,125.0,6.0,Emergency,In Progress,Critical,13.0,1.14,0.98,212.39,56.04,268.43,1.14,22.83,98.7,94.63,83.5,No
43649,20251104.0,25.0,142.0,6.0,Corrective,In Progress,Low,25.0,3.3,2.69,315.03,180.46,495.49,3.3,6.79,97.5,94.04,90.06,Yes
43650,20251104.0,32.0,101.0,7.0,Emergency,Completed,Low,16.0,1.43,1.29,316.27,88.59,404.86,1.43,12.98,98.4,95.73,92.11,Yes
43651,20251104.0,32.0,92.0,7.0,Corrective,In Progress,Low,38.0,3.14,3.54,370.52,197.02,567.54,3.14,15.4,96.2,91.3,94.98,No
43652,20251104.0,32.0,116.0,7.0,Predictive,Completed,High,19.0,2.04,2.26,195.53,131.29,326.82,2.04,30.12,98.1,96.28,94.49,Yes
43653,20251104.0,32.0,126.0,7.0,Emergency,Completed,Medium,30.0,2.42,1.95,286.7,98.53,385.23,2.42,28.12,97.0,93.79,88.78,No
43654,20251104.0,38.0,46.0,8.0,Preventive,Completed,Critical,35.0,3.38,3.01,130.88,169.92,300.8,3.38,24.12,96.5,95.05,81.87,No
43655,20251104.0,36.0,159.0,8.0,Preventive,Completed,Critical,35.0,2.31,1.98,193.49,89.83,283.32,2.31,59.85,96.5,94.66,85.16,No
43656,20251105.0,4.0,100.0,1.0,Emergency,Completed,Low,49.0,3.57,2.98,787.55,182.81,970.36,3.57,21.68,95.1,90.97,82.37,No
43657,20251105.0,6.0,70.0,1.0,Emergency,In Progress,Medium,22.0,2.83,2.44,356.48,182.07,538.55,2.83,13.92,97.8,93.99,91.46,No
43658,20251105.0,4.0,86.0,1.0,Corrective,Scheduled,Medium,47.0,2.05,1.89,741.79,128.58,870.37,2.05,24.56,95.3,90.43,89.33,No
43659,20251105.0,4.0,195.0,1.0,Corrective,Scheduled,Low,51.0,3.03,2.83,375.36,136.77,512.13,3.03,24.39,94.9,91.38,90.79,Yes
43660,20251105.0,1.0,145.0,1.0,Predictive,Completed,Medium,34.0,3.4,3.68,627.42,191.68,819.1,3.4,9.56,96.6,94.26,81.05,No
43661,20251105.0,2.0,165.0,1.0,Corrective,Scheduled,Low,42.0,2.19,2.12,734.52,143.55,878.07,2.19,3.38,95.8,91.29,81.13,Yes
43662,20251105.0,5.0,138.0,1.0,Corrective,In Progress,Critical,8.0,1.34,1.48,796.07,120.58,916.65,1.34,30.23,99.2,97.3,94.74,No
43663,20251105.0,2.0,170.0,1.0,Emergency,Scheduled,Critical,45.0,1.49,1.45,449.93,85.8,535.73,1.49,5.42,95.5,90.6,95.17,No
43664,20251105.0,6.0,156.0,1.0,Predictive,Completed,Medium,46.0,2.05,1.89,712.78,98.48,811.26,2.05,15.27,95.4,93.99,81.69,No
43665,20251105.0,6.0,84.0,1.0,Emergency,Completed,Low,6.0,3.06,2.55,528.77,201.01,729.78,3.06,20.29,99.4,94.62,89.72,No
43666,20251105.0,11.0,1.0,2.0,Preventive,Scheduled,Low,38.0,2.04,2.33,382.08,146.13,528.21,2.04,30.63,96.2,93.84,98.27,Yes
43667,20251105.0,8.0,107.0,2.0,Corrective,In Progress,High,52.0,2.73,2.31,537.88,142.58,680.46,2.73,14.01,94.8,90.36,91.83,No
43668,20251105.0,11.0,25.0,2.0,Predictive,Completed,Critical,17.0,2.81,2.69,642.86,175.27,818.13,2.81,22.2,98.3,94.04,94.9,Yes
43669,20251105.0,9.0,143.0,2.0,Emergency,Completed,Critical,19.0,1.64,1.65,647.89,103.77,751.66,1.64,11.3,98.1,93.88,97.28,No
43670,20251105.0,11.0,94.0,2.0,Emergency,Completed,Critical,5.0,2.19,2.27,225.77,183.28,409.05,2.19,23.26,99.5,97.06,98.15,No
43671,20251105.0,8.0,3.0,2.0,Corrective,Completed,Medium,59.0,2.17,2.32,799.85,161.21,961.06,2.17,14.88,94.1,88.63,84.71,Yes
43672,20251105.0,16.0,75.0,3.0,Corrective,Scheduled,Low,10.0,1.63,1.39,375.02,92.76,467.78,1.63,5.68,99.0,96.69,90.51,No
43673,20251105.0,12.0,12.0,3.0,Corrective,Completed,Critical,42.0,1.87,1.55,728.97,117.8,846.77,1.87,4.63,95.8,90.27,92.45,No
43674,20251105.0,16.0,137.0,3.0,Corrective,Scheduled,High,29.0,2.13,2.43,755.09,196.73,951.82,2.13,20.6,97.1,94.97,95.73,No
43675,20251105.0,14.0,29.0,3.0,Predictive,In Progress,Low,56.0,2.4,2.03,441.91,136.88,578.79,2.4,22.59,94.4,91.79,90.71,No
43676,20251105.0,16.0,75.0,3.0,Preventive,Completed,Medium,10.0,0.83,0.7,334.83,32.18,367.01,0.83,19.64,99.0,96.69,90.43,No
43677,20251105.0,14.0,166.0,3.0,Predictive,Scheduled,Medium,51.0,2.27,2.68,744.02,144.73,888.75,2.27,5.68,94.9,90.1,92.18,No
43678,20251105.0,16.0,166.0,3.0,Predictive,Scheduled,Critical,56.0,1.45,1.28,933.06,67.36,1000.42,1.45,16.48,94.4,92.52,87.04,No
43679,20251105.0,20.0,168.0,4.0,Predictive,Scheduled,High,31.0,1.47,1.6,295.22,80.05,375.27,1.47,15.53,96.9,95.24,93.87,Yes
43680,20251105.0,19.0,169.0,4.0,Emergency,Scheduled,Medium,22.0,2.83,2.97,589.0,180.02,769.02,2.83,10.01,97.8,92.59,84.17,No
43681,20251105.0,19.0,27.0,4.0,Preventive,In Progress,Low,42.0,1.91,2.08,284.23,116.55,400.78,1.91,10.77,95.8,93.39,98.92,No
43682,20251105.0,17.0,49.0,4.0,Corrective,In Progress,High,55.0,1.48,1.53,759.58,101.49,861.07,1.48,14.93,94.5,89.15,89.34,No
43683,20251105.0,17.0,41.0,4.0,Preventive,Scheduled,Medium,52.0,2.35,2.05,349.74,154.72,504.46,2.35,9.1,94.8,93.04,88.93,No
43684,20251105.0,17.0,6.0,4.0,Emergency,In Progress,High,18.0,1.92,1.62,521.64,108.75,630.39,1.92,11.76,98.2,95.03,84.94,No
43685,20251105.0,24.0,19.0,5.0,Corrective,In Progress,Medium,28.0,1.96,1.69,233.84,111.66,345.5,1.96,38.66,97.2,95.7,90.77,No
43686,20251105.0,22.0,182.0,5.0,Preventive,In Progress,High,50.0,2.5,2.58,613.19,141.1,754.29,2.5,14.16,95.0,90.09,93.69,Yes
43687,20251105.0,24.0,63.0,5.0,Corrective,Scheduled,Critical,15.0,3.11,2.52,289.61,147.16,436.77,3.11,37.47,98.5,96.46,93.23,No
43688,20251105.0,24.0,10.0,5.0,Predictive,Completed,Low,51.0,3.53,3.93,322.56,267.6,590.16,3.53,34.78,94.9,90.58,91.74,No
43689,20251105.0,21.0,187.0,5.0,Preventive,Completed,High,46.0,2.68,2.21,1008.86,158.17,1167.03,2.68,20.33,95.4,89.73,94.57,No
43690,20251105.0,27.0,118.0,6.0,Corrective,In Progress,High,36.0,1.7,1.57,293.34,87.37,380.71,1.7,18.73,96.4,91.34,99.77,No
43691,20251105.0,25.0,139.0,6.0,Emergency,Scheduled,Medium,26.0,2.8,2.4,611.03,114.57,725.6,2.8,21.18,97.4,94.55,85.8,Yes
43692,20251105.0,27.0,59.0,6.0,Preventive,Completed,Critical,46.0,3.57,3.97,198.22,185.31,383.53,3.57,42.28,95.4,92.82,93.53,No
43693,20251105.0,31.0,115.0,7.0,Preventive,Scheduled,Medium,7.0,1.55,1.44,278.85,107.26,386.11,1.55,49.49,99.3,95.13,94.86,No
43694,20251105.0,29.0,190.0,7.0,Emergency,Scheduled,Critical,30.0,2.36,2.76,687.85,194.18,882.03,2.36,33.0,97.0,95.72,95.45,Yes
43695,20251105.0,29.0,190.0,7.0,Corrective,Scheduled,Low,46.0,1.36,1.41,639.07,106.35,745.42,1.36,19.74,95.4,94.0,90.33,No
43696,20251105.0,32.0,48.0,7.0,Predictive,In Progress,Critical,34.0,2.69,2.6,329.49,209.45,538.94,2.69,40.31,96.6,93.31,95.19,No
43697,20251105.0,38.0,112.0,8.0,Corrective,Scheduled,Medium,31.0,2.92,3.44,318.89,260.14,579.03,2.92,19.06,96.9,91.37,94.04,No
43698,20251105.0,35.0,77.0,8.0,Preventive,Scheduled,Critical,21.0,1.31,1.24,326.23,81.67,407.9,1.31,39.88,97.9,96.42,83.98,Yes
43699,20251105.0,34.0,51.0,8.0,Preventive,In Progress,Critical,30.0,1.39,1.34,348.07,79.5,427.57,1.39,44.66,97.0,92.27,93.08,No
43700,20251106.0,2.0,185.0,1.0,Preventive,In Progress,Critical,41.0,2.28,2.08,978.55,154.58,1133.13,2.28,21.14,95.9,90.93,94.76,Yes
43701,20251106.0,6.0,185.0,1.0,Preventive,Completed,Low,28.0,2.47,2.16,397.44,113.69,511.13,2.47,14.1,97.2,95.86,95.89,Yes
43702,20251106.0,3.0,22.0,1.0,Emergency,Completed,High,10.0,2.63,2.59,601.13,123.07,724.2,2.63,14.0,99.0,94.02,91.28,No
43703,20251106.0,4.0,156.0,1.0,Predictive,In Progress,Critical,28.0,1.94,1.85,742.64,111.46,854.1,1.94,18.02,97.2,96.08,86.13,No
43704,20251106.0,4.0,198.0,1.0,Predictive,Completed,High,45.0,3.07,2.98,367.47,197.45,564.92,3.07,22.42,95.5,92.35,84.72,No
43705,20251106.0,3.0,98.0,1.0,Preventive,Scheduled,Medium,14.0,2.63,3.05,1052.85,225.74,1278.59,2.63,18.46,98.6,93.34,84.37,No
43706,20251106.0,1.0,71.0,1.0,Predictive,Scheduled,Critical,36.0,1.58,1.72,1247.19,131.0,1378.19,1.58,9.85,96.4,93.52,99.76,No
43707,20251106.0,4.0,70.0,1.0,Predictive,Completed,Low,8.0,2.76,2.63,596.11,207.69,803.8,2.76,26.92,99.2,96.02,89.61,Yes
43708,20251106.0,8.0,183.0,2.0,Corrective,Scheduled,High,18.0,2.5,2.71,472.34,169.11,641.45,2.5,9.35,98.2,95.47,94.28,Yes
43709,20251106.0,10.0,113.0,2.0,Preventive,Scheduled,Medium,12.0,2.58,2.16,249.67,166.38,416.05,2.58,10.69,98.8,94.92,91.3,No
43710,20251106.0,7.0,3.0,2.0,Preventive,Scheduled,Low,29.0,2.09,2.33,548.26,115.26,663.52,2.09,19.48,97.1,91.42,83.51,Yes
43711,20251106.0,11.0,117.0,2.0,Predictive,Scheduled,High,46.0,1.44,1.57,273.57,90.83,364.4,1.44,35.9,95.4,93.11,91.63,No
43712,20251106.0,10.0,143.0,2.0,Emergency,Scheduled,Critical,35.0,2.61,2.39,431.2,166.59,597.79,2.61,30.85,96.5,95.05,94.1,Yes
43713,20251106.0,8.0,178.0,2.0,Predictive,In Progress,Medium,33.0,1.31,1.37,694.73,106.05,800.78,1.31,7.23,96.7,92.17,86.55,No
43714,20251106.0,11.0,5.0,2.0,Preventive,Completed,Low,18.0,1.44,1.36,609.38,63.09,672.47,1.44,13.8,98.2,94.21,87.61,No
43715,20251106.0,15.0,31.0,3.0,Preventive,Scheduled,High,33.0,1.56,1.3,479.09,96.97,576.06,1.56,30.02,96.7,95.64,92.88,Yes
43716,20251106.0,14.0,75.0,3.0,Predictive,Completed,Low,36.0,2.1,2.01,330.39,105.55,435.94,2.1,23.66,96.4,93.04,90.34,No
43717,20251106.0,13.0,166.0,3.0,Predictive,Completed,Low,17.0,2.98,3.36,365.62,252.94,618.56,2.98,19.82,98.3,94.41,89.95,No
43718,20251106.0,13.0,12.0,3.0,Emergency,In Progress,Critical,60.0,3.96,4.53,306.32,290.52,596.84,3.96,15.66,94.0,90.74,96.69,No
43719,20251106.0,12.0,12.0,3.0,Preventive,Scheduled,Medium,33.0,3.08,2.58,1303.1,156.36,1459.46,3.08,7.26,96.7,92.27,93.42,No
43720,20251106.0,14.0,137.0,3.0,Emergency,Scheduled,Medium,29.0,2.92,3.36,689.95,170.36,860.31,2.92,6.35,97.1,92.22,93.3,No
43721,20251106.0,13.0,137.0,3.0,Predictive,In Progress,Critical,26.0,2.68,2.42,841.08,182.3,1023.38,2.68,19.14,97.4,95.57,98.03,No
43722,20251106.0,17.0,174.0,4.0,Corrective,Completed,High,18.0,1.68,1.74,313.84,78.62,392.46,1.68,6.53,98.2,94.21,92.08,No
43723,20251106.0,18.0,68.0,4.0,Emergency,Completed,Medium,14.0,1.28,1.21,289.58,63.25,352.83,1.28,23.04,98.6,94.39,93.48,No
43724,20251106.0,20.0,191.0,4.0,Preventive,Completed,High,51.0,2.18,2.38,629.34,113.55,742.89,2.18,7.92,94.9,93.1,84.11,No
43725,20251106.0,20.0,196.0,4.0,Predictive,Completed,Critical,56.0,3.31,3.91,472.29,331.75,804.04,3.31,31.35,94.4,89.44,86.49,No
43726,20251106.0,18.0,158.0,4.0,Preventive,In Progress,Critical,8.0,1.67,1.82,403.8,129.75,533.55,1.67,35.58,99.2,95.08,88.65,No
43727,20251106.0,17.0,174.0,4.0,Preventive,Completed,Medium,53.0,3.38,2.77,644.29,126.06,770.35,3.38,21.56,94.7,90.04,92.19,No
43728,20251106.0,17.0,169.0,4.0,Predictive,Completed,Low,48.0,2.87,2.33,808.74,175.81,984.55,2.87,16.83,95.2,91.81,83.78,No
43729,20251106.0,21.0,83.0,5.0,Predictive,In Progress,Low,26.0,1.73,2.03,862.69,168.89,1031.58,1.73,13.64,97.4,94.11,87.25,No
43730,20251106.0,23.0,200.0,5.0,Predictive,Completed,Critical,33.0,1.37,1.55,379.98,124.37,504.35,1.37,11.04,96.7,94.46,85.17,No
43731,20251106.0,23.0,33.0,5.0,Predictive,Scheduled,Low,51.0,2.23,1.93,252.08,163.14,415.22,2.23,35.22,94.9,89.99,82.25,No
43732,20251106.0,23.0,8.0,5.0,Corrective,Completed,Medium,11.0,2.71,3.21,217.23,270.41,487.64,2.71,41.05,98.9,94.49,86.4,No
43733,20251106.0,26.0,151.0,6.0,Emergency,Scheduled,Medium,57.0,2.96,2.91,594.02,162.87,756.89,2.96,17.06,94.3,92.54,89.82,No
43734,20251106.0,25.0,24.0,6.0,Corrective,Completed,High,56.0,2.1,2.1,354.98,162.51,517.49,2.1,3.97,94.4,92.06,84.4,No
43735,20251106.0,27.0,50.0,6.0,Emergency,Completed,Medium,48.0,2.38,2.22,379.72,128.36,508.08,2.38,43.42,95.2,93.79,89.45,No
43736,20251106.0,26.0,44.0,6.0,Corrective,Scheduled,High,32.0,1.9,2.22,788.59,160.81,949.4,1.9,30.5,96.8,93.84,93.47,Yes
43737,20251106.0,31.0,93.0,7.0,Predictive,In Progress,High,20.0,1.5,1.8,281.27,126.66,407.93,1.5,26.59,98.0,92.39,95.63,Yes
43738,20251106.0,32.0,115.0,7.0,Predictive,Completed,High,37.0,1.35,1.43,288.47,110.12,398.59,1.35,8.37,96.3,95.25,92.93,Yes
43739,20251106.0,32.0,48.0,7.0,Predictive,In Progress,Medium,11.0,3.1,2.54,270.38,149.32,419.7,3.1,30.68,98.9,93.26,95.32,Yes
43740,20251106.0,38.0,159.0,8.0,Emergency,Scheduled,Medium,45.0,2.95,2.95,236.14,157.83,393.97,2.95,67.46,95.5,93.91,86.32,No
43741,20251107.0,6.0,54.0,1.0,Predictive,Scheduled,Critical,25.0,2.14,2.26,539.78,169.56,709.34,2.14,6.47,97.5,95.36,92.93,No
43742,20251107.0,4.0,100.0,1.0,Preventive,In Progress,Low,36.0,2.52,2.78,452.21,170.76,622.97,2.52,11.01,96.4,95.22,82.0,No
43743,20251107.0,5.0,121.0,1.0,Corrective,Scheduled,Critical,51.0,3.57,4.24,345.99,337.54,683.53,3.57,19.02,94.9,90.12,87.85,No
43744,20251107.0,5.0,28.0,1.0,Preventive,Scheduled,Critical,35.0,3.43,2.82,606.6,144.48,751.08,3.43,25.18,96.5,93.79,82.35,No
43745,20251107.0,4.0,138.0,1.0,Preventive,Scheduled,Critical,30.0,1.93,2.13,661.84,170.88,832.72,1.93,25.4,97.0,91.91,91.82,No
43746,20251107.0,1.0,129.0,1.0,Emergency,Completed,High,40.0,2.1,1.93,587.54,145.8,733.34,2.1,6.64,96.0,92.11,87.77,No
43747,20251107.0,2.0,22.0,1.0,Corrective,Scheduled,Medium,28.0,2.37,2.78,779.16,148.82,927.98,2.37,10.24,97.2,94.53,92.22,No
43748,20251107.0,5.0,195.0,1.0,Predictive,Scheduled,Medium,28.0,2.77,3.24,598.3,177.0,775.3,2.77,30.15,97.2,93.37,87.94,Yes
43749,20251107.0,3.0,198.0,1.0,Corrective,In Progress,Critical,55.0,3.13,3.75,536.59,298.57,835.16,3.13,15.33,94.5,90.32,83.74,No
43750,20251107.0,5.0,98.0,1.0,Predictive,Scheduled,High,56.0,3.82,4.21,788.47,309.85,1098.32,3.82,7.93,94.4,89.9,82.33,No
43751,20251107.0,8.0,3.0,2.0,Corrective,Scheduled,High,34.0,2.4,2.81,474.26,131.57,605.83,2.4,15.84,96.6,92.73,83.32,No
43752,20251107.0,10.0,107.0,2.0,Corrective,Scheduled,Medium,26.0,1.28,1.54,246.15,93.12,339.27,1.28,4.6,97.4,96.2,90.83,No
43753,20251107.0,8.0,143.0,2.0,Corrective,Scheduled,Critical,35.0,1.99,1.85,670.17,147.78,817.95,1.99,20.07,96.5,93.49,93.55,No
43754,20251107.0,10.0,9.0,2.0,Predictive,Completed,Medium,17.0,2.22,2.56,490.7,152.07,642.77,2.22,5.7,98.3,96.24,100.0,No
43755,20251107.0,9.0,25.0,2.0,Emergency,Scheduled,Low,59.0,2.28,2.63,451.9,140.61,592.51,2.28,11.93,94.1,89.64,92.82,No
43756,20251107.0,10.0,25.0,2.0,Emergency,In Progress,Critical,36.0,1.52,1.28,643.76,75.78,719.54,1.52,22.86,96.4,93.13,90.59,No
43757,20251107.0,9.0,183.0,2.0,Emergency,In Progress,Medium,57.0,3.65,3.51,682.32,206.55,888.87,3.65,9.2,94.3,93.23,94.31,No
43758,20251107.0,7.0,107.0,2.0,Predictive,In Progress,High,25.0,2.34,1.94,494.29,142.75,637.04,2.34,14.26,97.5,95.84,92.47,No
