ProductionID,DateKey,PlantKey,MachineKey,EmployeeKey,ProductKey,ShiftKey,ProductionHours,MachineUtilizationPct,DowntimeMinutes,QuantityProduced,GoodQuantity,RejectedQuantity,DefectRatePct,OEE,UnitCost,UnitPrice,GrossRevenue,ProductionCost,DowntimeCost,LaborCost,ScrapCost,TotalCost,Profit,ProfitMarginPct,CostPerGoodUnit
41582,20250916,5,21,65,16,3,6.9,75.48,31,157,152,5,3.13,67.6,620,1199,182248,97340,463.46,386.57,3100,101290.03,80957.97,44.42,666.38
41583,20250916,6,26,59,20,2,7.61,79.47,25,102,100,2,2.32,73.65,26,59,5900,2652,304.7,371.25,52,3379.95,2520.05,42.71,33.8
41584,20250916,6,26,42,20,2,7.86,80.68,13,111,109,2,1.66,77.04,26,59,6431,2886,160.61,430.07,52,3528.68,2902.32,45.13,32.37
41585,20250916,6,28,59,19,1,6.66,97.29,28,81,79,2,1.93,88.24,18,39,3081,1458,299.41,324.91,36,2118.32,962.68,31.25,26.81
41586,20250916,6,26,50,19,2,7.53,82.75,32,83,81,2,2.07,75.04,18,39,3159,1494,377.22,166.77,36,2073.99,1085.01,34.35,25.6
41587,20250916,6,27,39,20,2,6.92,92.57,5,91,89,2,2.13,89.45,26,59,5251,2366,57.74,237.69,52,2713.42,2537.58,48.33,30.49
41588,20250916,7,31,88,21,1,6.5,94.15,26,58,57,1,1.82,86.36,15,35,1995,870,270.11,379.63,15,1534.74,460.26,23.07,26.93
41589,20250916,7,29,38,21,2,7.31,81.82,21,61,60,1,1.75,76.63,15,35,2100,915,235.93,351.11,15,1517.04,582.96,27.76,25.28
41590,20250916,7,30,88,21,3,6.72,77.12,32,64,62,2,3.51,68.78,15,35,2170,960,470.72,392.48,30,1853.2,316.8,14.6,29.89
41591,20250916,8,33,46,22,3,7.27,87.15,15,50,48,2,3.7,80.79,34,79,3792,1700,156,325.46,68,2249.46,1542.54,40.68,46.86
41592,20250916,8,36,77,22,2,7.55,86.82,35,50,49,1,2.18,78.51,34,79,3871,1700,407.02,334.95,34,2475.97,1395.03,36.04,50.53
41593,20250917,1,6,102,2,1,6.95,93.95,16,460,453,7,1.52,88.97,108,199,90147,49680,196.92,153.98,756,50786.9,39360.1,43.66,112.11
41594,20250917,1,1,86,4,2,6.8,83.66,15,362,354,8,2.15,78.8,176,329,116466,63712,177.22,168.96,1408,65466.18,50999.82,43.79,184.93
41595,20250917,1,2,54,5,2,6.71,83.74,52,346,339,7,2.01,71.45,248,449,152211,85808,755.72,318.8,1736,88618.52,63592.48,41.78,261.41
41596,20250917,1,6,98,2,2,7.73,83.95,30,445,432,13,2.83,76.23,108,199,85968,48060,305.49,217.42,1404,49986.92,35981.08,41.85,115.71
41597,20250917,1,2,70,4,1,6.98,89.9,59,343,337,6,1.69,75.88,176,329,110873,60368,882.59,152.32,1056,62458.91,48414.09,43.67,185.34
41598,20250917,1,3,145,5,1,7.55,82.52,8,278,274,4,1.52,79.9,248,449,123026,68944,112.41,396.56,992,70444.97,52581.03,42.74,257.1
41599,20250917,1,3,71,4,1,6.53,83.26,12,311,307,4,1.19,79.67,176,329,101003,54736,139.6,345.4,704,55925,45078,44.63,182.17
41600,20250917,1,4,11,4,3,7.98,78.51,6,348,339,9,2.6,75.52,176,329,111531,61248,53.32,416.43,1584,63301.74,48229.26,43.24,186.73
41601,20250917,1,5,129,5,3,7.44,81.44,48,249,241,8,3.29,70.35,248,449,108209,61752,464.58,358.49,1984,64559.06,43649.94,40.34,267.88
41602,20250917,2,11,15,6,3,7.61,84.6,55,326,315,11,3.43,71.9,215,399,125685,70090,561.83,435.85,2365,73452.68,52232.32,41.56,233.18
41603,20250917,2,7,66,6,3,7.08,79.28,24,233,225,8,3.57,72.23,215,399,89775,50095,235.62,389.23,1720,52439.85,37335.15,41.59,233.07
41604,20250917,2,7,60,8,1,7.09,87.59,26,309,304,5,1.61,80.91,365,699,212496,112785,336.14,239.84,1825,115185.98,97310.02,45.79,378.9
41605,20250917,2,7,13,7,3,7.34,76.72,10,252,243,9,3.67,72.3,188,349,84807,47376,92.61,394.6,1692,49555.21,35251.79,41.57,203.93
41606,20250917,2,9,188,8,1,7.61,97.05,45,229,226,3,1.29,86.34,365,699,157974,83585,457.94,380.04,1095,85517.98,72456.02,45.87,378.4
41607,20250917,2,7,147,8,2,7.11,93.64,10,263,258,5,1.95,89.71,365,699,180342,95995,145.34,321.9,1825,98287.24,82054.76,45.5,380.96
41608,20250917,3,12,137,10,2,7.44,83.26,50,173,169,4,2.12,72.22,510,899,151931,88230,410.7,181.96,2040,90862.65,61068.35,40.19,537.65
41609,20250917,3,13,62,11,2,6.9,80.89,50,124,121,3,2.08,69.4,148,299,36179,18352,489.35,144.66,444,19430,16749,46.29,160.58
41610,20250917,3,15,29,11,1,7.24,86.83,27,236,233,3,1.28,80.4,148,299,69667,34928,373.4,411.95,444,36157.35,33509.65,48.1,155.18
41611,20250917,3,16,149,9,2,7.15,81.46,29,145,142,3,2.35,74.38,240,449,63758,34800,401.62,344.92,720,36266.55,27491.45,43.12,255.4
41612,20250917,3,13,31,9,2,7.23,88.33,7,133,130,3,2.07,84.94,240,449,58370,31920,95.08,297.33,720,33032.41,25337.59,43.41,254.1
41613,20250917,4,19,49,14,3,6.9,78.84,10,143,139,4,2.8,74.78,1880,3399,472461,268840,91.09,304.17,7520,276755.26,195705.74,41.42,1991.05
41614,20250917,4,17,6,13,1,6.95,86.55,30,76,75,1,1.93,79.27,1350,2499,187425,102600,411.51,258.56,1350,104620.07,82804.93,44.18,1394.93
41615,20250917,4,19,41,14,2,6.79,79.26,41,130,127,3,2.26,69.64,1880,3399,431673,244400,372.61,375.6,5640,250788.22,180884.78,41.9,1974.71
41616,20250917,4,19,176,13,2,7.2,88.32,54,157,154,3,1.63,75.8,1350,2499,384846,211950,588.4,274.88,4050,216863.28,167982.72,43.65,1408.2
41617,20250917,4,20,168,15,2,7.7,90.04,25,99,98,1,1.47,84.31,2450,4399,431102,242550,344.92,238.22,2450,245583.14,185518.86,43.03,2505.95
41618,20250917,4,18,174,15,1,7.62,87.3,19,88,87,1,1.35,82.72,2450,4399,382713,215600,274.98,219.78,2450,218544.76,164168.24,42.9,2512.01
41619,20250917,5,24,131,17,2,7.65,81.64,10,182,178,4,2.24,78.11,48,99,17622,8736,93.25,421.79,192,9443.04,8178.96,46.41,53.05
41620,20250917,5,24,91,16,3,7.45,83.08,36,176,170,6,3.22,73.78,620,1199,203830,109120,482.95,288.99,3720,113611.94,90218.06,44.26,668.31
41621,20250917,5,21,89,18,3,6.71,73.86,13,158,154,4,2.62,69.67,4,15,2310,632,133.6,400.8,16,1182.4,1127.6,48.81,7.68
41622,20250917,5,23,109,16,2,7.39,83.63,9,135,131,4,2.81,79.5,620,1199,157069,83700,117.11,293.11,2480,86590.22,70478.78,44.87,660.99
41623,20250917,6,28,142,19,3,6.82,82.23,37,78,75,3,3.47,71.92,18,39,2925,1404,517.19,303.88,54,2279.07,645.93,22.08,30.39
41624,20250917,6,27,125,19,3,7.92,80.45,12,110,107,3,3.16,76.28,18,39,4173,1980,117.71,285.69,54,2437.4,1735.6,41.59,22.78
41625,20250917,6,26,24,19,2,7.68,85.57,56,92,90,2,2.38,73.54,18,39,3510,1656,450.91,218.41,36,2361.32,1148.68,32.73,26.24
41626,20250917,6,28,181,19,2,6.74,80.99,47,76,74,2,2.32,69.69,18,39,2886,1368,567.01,299.01,36,2270.02,615.98,21.34,30.68
41627,20250917,6,27,44,19,3,6.67,86.01,27,93,90,3,3.07,77.62,18,39,3510,1674,245.48,198.08,54,2171.56,1338.44,38.13,24.13
41628,20250917,7,30,18,21,2,6.65,88.44,55,76,75,1,1.46,75.25,15,35,2625,1140,590.95,238.48,15,1984.43,640.57,24.4,26.46
41629,20250917,7,32,82,21,1,7.27,96.11,15,69,68,1,1.19,91.46,15,35,2380,1035,194.53,391.26,15,1635.78,744.22,31.27,24.06
41630,20250917,8,38,159,22,3,7.63,79.18,25,50,48,2,3.42,71.86,34,79,3792,1700,274.71,273.27,68,2315.97,1476.03,38.92,48.25
41631,20250917,8,36,112,22,3,7.73,77.47,54,50,48,2,3.24,65.71,34,79,3792,1700,438.88,451.8,68,2658.67,1133.33,29.89,55.39
41632,20250918,1,3,195,3,1,7.75,96.48,33,324,318,6,1.98,87.97,132,249,79182,42768,487.23,359.81,792,44407.04,34774.96,43.92,139.64
41633,20250918,1,6,30,1,2,6.9,85.94,9,402,393,9,2.31,82.19,82,149,58557,32964,122.65,184.02,738,34008.67,24548.33,41.92,86.54
41634,20250918,1,1,165,4,1,6.85,85.95,35,332,326,6,1.88,77.21,176,329,107254,58432,440.65,282.08,1056,60210.73,47043.27,43.86,184.7
41635,20250918,1,4,145,3,1,6.98,94.19,7,264,259,5,1.72,90.86,132,249,64491,34848,91.1,366.62,660,35965.73,28525.27,44.23,138.86
41636,20250918,1,4,134,1,3,7.9,85.54,16,278,269,9,3.29,79.98,82,149,40081,22796,135.18,393.05,738,24062.23,16018.77,39.97,89.45
41637,20250918,1,4,177,1,2,7.47,91.44,57,247,241,6,2.37,77.87,82,149,35909,20254,491.68,167.94,492,21405.62,14503.38,40.39,88.82
41638,20250918,1,3,185,4,1,7.47,90.86,7,324,320,4,1.18,88.34,176,329,105280,57024,94.88,228.29,704,58051.17,47228.83,44.86,181.41
41639,20250918,2,10,183,8,2,6.8,87.19,43,198,195,3,1.63,76.82,365,699,136305,72270,472.32,400.68,1095,74237.99,62067.01,45.54,380.71
41640,20250918,2,11,66,7,1,7.05,94.53,29,278,272,6,1.98,86.15,188,349,94928,52264,347.45,387.58,1128,54127.03,40800.97,42.98,199
41641,20250918,2,9,40,6,3,7.77,86.57,13,257,249,8,3.16,81.54,215,399,99351,55255,107.39,344.9,1720,57427.29,41923.71,42.2,230.63
41642,20250918,2,9,1,7,2,6.74,79.84,49,250,244,6,2.22,68.48,188,349,85156,47000,568.37,149.59,1128,48845.96,36310.04,42.64,200.19
41643,20250918,2,9,60,7,3,6.77,74.03,9,214,208,6,2.94,70.36,188,349,72592,40232,77.54,229.01,1128,41666.55,30925.45,42.6,200.32
41644,20250918,2,11,106,8,1,6.67,93.86,54,268,264,4,1.61,79.98,365,699,184536,97820,503.74,316.2,1460,100099.94,84436.06,45.76,379.17
41645,20250918,2,9,188,7,2,7.65,88.93,33,269,264,5,1.99,81,188,349,92136,50572,309.96,382.04,940,52204,39932,43.34,197.74
41646,20250918,3,16,29,9,2,7.78,92.31,50,215,211,4,1.9,80.89,240,449,94739,51600,586.53,442.67,960,53589.2,41149.8,43.43,253.98
41647,20250918,3,13,149,9,2,7.72,84.72,13,122,119,3,2.17,80.32,240,449,53431,29280,152.44,372.42,720,30524.86,22906.14,42.87,256.51
41648,20250918,3,13,149,9,1,6.51,90.75,40,110,108,2,2.17,79.98,240,449,48492,26400,330.57,314.05,480,27524.62,20967.38,43.24,254.86
41649,20250918,3,15,75,11,1,7.55,88.91,38,218,214,4,1.92,79.96,148,299,63986,32264,392.03,210.22,592,33458.25,30527.75,47.71,156.35
41650,20250918,3,12,160,9,3,6.97,88.18,11,142,137,5,3.53,82.84,240,449,61513,34080,115.02,210.73,1200,35605.75,25907.25,42.12,259.9
41651,20250918,3,14,137,10,2,7.72,84.56,34,114,112,2,1.71,76.98,510,899,100688,58140,381.57,188.81,1020,59730.37,40957.63,40.68,533.31
41652,20250918,4,17,27,15,1,6.96,96.51,58,81,80,1,1.53,82.08,2450,4399,351920,198450,570.91,256.32,2450,201727.22,150192.78,42.68,2521.59
41653,20250918,4,17,27,13,2,7.34,80.46,44,85,84,1,1.44,71.57,1350,2499,209916,114750,590.14,270.31,1350,116960.45,92955.55,44.28,1392.39
41654,20250918,4,18,68,15,3,7.7,78.24,32,81,78,3,3.24,70.12,2450,4399,343122,198450,359.8,227.77,7350,206387.57,136734.43,39.85,2645.99
41655,20250918,4,17,114,14,2,6.82,85.35,24,92,90,2,1.88,78.6,1880,3399,305910,172960,220.57,262.1,3760,177202.67,128707.33,42.07,1968.92
41656,20250918,5,22,87,17,3,7.16,82.47,14,125,121,4,3.48,77.23,48,99,11979,6000,193.35,192.7,192,6578.05,5400.95,45.09,54.36
41657,20250918,5,22,155,18,1,7.58,86.9,44,169,167,2,1.37,77.56,4,15,2505,676,568.52,435.74,8,1688.26,816.74,32.6,10.11
41658,20250918,5,24,182,17,2,7.84,90.99,23,217,214,3,1.49,85.34,48,99,21186,10416,266.85,189,144,11015.85,10170.15,48,51.48
41659,20250918,5,24,47,16,2,7.92,91.57,47,190,185,5,2.4,80.34,620,1199,221815,117800,469.2,353.99,3100,121723.2,100091.8,45.12,657.96
41660,20250918,6,28,42,20,1,7.71,96.05,23,108,106,2,1.59,89.58,26,59,6254,2808,289.96,421.86,52,3571.83,2682.17,42.89,33.7
41661,20250918,6,26,24,20,2,7.78,89.89,58,100,98,2,2,77.15,26,59,5782,2600,543.1,221.26,52,3416.36,2365.64,40.91,34.86
41662,20250918,6,27,97,20,2,6.52,83.45,16,92,90,2,2.3,78.3,26,59,5310,2392,155.55,295.23,52,2894.78,2415.22,45.48,32.16
41663,20250918,7,31,76,21,3,7.31,78.2,42,58,56,2,3.21,68.27,15,35,1960,870,353.21,360.17,30,1613.37,346.63,17.69,28.81
41664,20250918,7,32,163,21,3,6.54,87.47,53,54,52,2,3.07,72.85,15,35,1820,810,503.51,360.05,30,1703.57,116.43,6.4,32.76
41665,20250918,8,38,112,22,3,7.3,77.89,16,50,49,1,2.68,73.54,34,79,3871,1700,200.18,426.66,34,2360.84,1510.16,39.01,48.18
41666,20250918,8,33,72,22,1,6.82,82.05,51,50,49,1,1.96,70.39,34,79,3871,1700,705.35,275.69,34,2715.04,1155.96,29.86,55.41
41667,20250919,1,1,185,1,2,7.02,88.56,22,401,394,7,1.69,82.47,82,149,58706,32882,269.74,214.54,574,33940.28,24765.72,42.19,86.14
41668,20250919,1,4,121,4,2,7.84,79.5,51,300,294,6,2.06,69.46,176,329,96726,52800,663.18,386.43,1056,54905.6,41820.4,43.24,186.75
41669,20250919,1,4,102,2,3,6.67,78.71,48,292,283,9,2.98,67.13,108,199,56317,31536,619.48,147.77,972,33275.26,23041.74,40.91,117.58
41670,20250919,1,5,70,3,1,7.09,95.33,57,260,256,4,1.56,81.29,132,249,63744,34320,676.24,154.72,528,35678.96,28065.04,44.03,139.37
41671,20250919,1,6,165,3,1,7.48,95.03,33,417,410,7,1.74,86.56,132,249,102090,55044,431.66,308.02,924,56707.68,45382.32,44.45,138.31
41672,20250919,1,6,129,3,3,7.92,74.57,48,499,485,14,2.88,65.16,132,249,120765,65868,613.2,381.61,1848,68710.82,52054.18,43.1,141.67
41673,20250919,1,5,134,4,1,7.93,95.82,21,277,272,5,1.92,89.94,176,329,89488,48752,299.83,394.54,880,50326.38,39161.62,43.76,185.02
41674,20250919,1,3,195,3,1,7.71,91.68,60,312,307,5,1.48,78.51,132,249,76443,41184,796.73,357.95,660,42998.68,33444.32,43.75,140.06
41675,20250919,1,6,192,2,1,7.46,82.65,15,418,411,7,1.64,78.54,108,199,81789,45144,186.3,198.06,756,46284.36,35504.64,43.41,112.61
41676,20250919,2,11,85,6,2,6.89,90.67,34,313,307,6,1.92,81.62,215,399,122493,67295,304.35,355.2,1290,69244.55,53248.45,43.47,225.55
41677,20250919,2,7,66,8,1,7.56,92.74,12,288,283,5,1.74,88.72,365,699,197817,105120,132.09,415.62,1825,107492.71,90324.29,45.66,379.83
41678,20250919,2,11,161,8,1,7.27,83.46,23,319,315,4,1.31,78.07,365,699,220185,116435,235.88,245.36,1460,118376.24,101808.76,46.24,375.8
41679,20250919,2,10,94,6,1,7.03,97.48,12,193,190,3,1.66,93.23,215,399,75810,41495,163.43,322.83,645,42626.25,33183.75,43.77,224.35
41680,20250919,2,7,5,6,3,7.75,77.74,31,296,286,10,3.34,70.11,215,399,114114,63640,281.62,334.66,2150,66406.28,47707.72,41.81,232.19
41681,20250919,2,11,3,6,3,6.71,76.35,40,265,257,8,3.08,66.69,215,399,102543,56975,538.32,287.28,1720,59520.59,43022.41,41.96,231.6
41682,20250919,2,11,117,8,2,6.72,78.93,19,305,298,7,2.2,73.48,365,699,208302,111325,177.23,320.18,2555,114377.42,93924.58,45.09,383.82
41683,20250919,3,12,137,9,2,7.75,88.65,32,162,159,3,1.78,81.02,240,449,71391,38880,455.51,189.54,720,40245.05,31145.95,43.63,253.11
41684,20250919,3,12,90,9,2,7.81,92.97,35,147,143,4,2.57,83.69,240,449,64207,35280,515.76,362.19,960,37117.95,27089.05,42.19,259.57
41685,20250919,3,16,137,9,2,7.07,79.39,16,186,182,4,2.13,74.75,240,449,81718,44640,128.01,172.91,960,45900.91,35817.09,43.83,252.2
41686,20250919,3,15,166,11,3,6.85,75.83,15,216,209,7,3.22,70.69,148,299,62491,31968,136.22,357.3,1036,33497.52,28993.48,46.4,160.28
41687,20250919,3,16,62,12,3,6.5,87.28,25,167,162,5,2.92,79.24,890,1499,242838,148630,348.74,136.27,4450,153565.01,89272.99,36.76,947.93
41688,20250919,3,15,12,10,1,7.86,86.15,18,258,254,4,1.71,81.58,510,899,228346,131580,182.19,400.72,2040,134202.91,94143.09,41.23,528.36
41689,20250919,4,20,99,13,3,7.57,76.22,12,86,83,3,3.46,71.62,1350,2499,207417,116100,129.97,285.12,4050,120565.09,86851.91,41.87,1452.59
41690,20250919,4,19,49,14,2,7.92,89.42,11,184,180,4,2.17,85.45,1880,3399,611820,345920,135.19,349.13,7520,353924.33,257895.67,42.15,1966.25
41691,20250919,4,20,158,13,3,7.23,83.38,43,84,81,3,2.98,72.43,1350,2499,202419,113400,529.85,291.47,4050,118271.32,84147.68,41.57,1460.14
41692,20250919,4,20,169,13,1,6.86,86.11,16,68,67,1,1.8,81.55,1350,2499,167433,91800,234.5,319.55,1350,93704.05,73728.95,44.03,1398.57
41693,20250919,4,17,157,15,2,6.95,81.69,22,93,91,2,2.02,75.72,2450,4399,400309,227850,189.61,338.97,4900,233278.58,167030.42,41.73,2563.5
41694,20250919,4,19,27,15,1,7.82,93.35,24,188,185,3,1.66,87.16,2450,4399,813815,460600,201.27,287.99,7350,468439.26,345375.74,42.44,2532.1
41695,20250919,4,19,180,15,2,7.51,91.5,35,148,145,3,2,82.68,2450,4399,637855,362600,522.2,395.5,7350,370867.7,266987.3,41.86,2557.71
41696,20250919,5,21,64,17,3,6.89,76.11,48,116,112,4,3.02,64.95,48,99,11088,5568,682.18,381.42,192,6823.6,4264.4,38.46,60.93
41697,20250919,5,23,131,16,2,6.95,90.05,42,133,130,3,2.25,79.15,620,1199,155870,82460,560.96,383.2,1860,85264.16,70605.84,45.3,655.88
41698,20250919,5,22,26,18,1,6.77,82.14,46,133,131,2,1.39,71.74,4,15,1965,532,555.33,180.89,8,1276.22,688.78,35.05,9.74
41699,20250919,5,21,63,16,2,7.63,84.38,36,176,173,3,1.68,76.42,620,1199,207427,109120,325.1,346.73,1860,111651.83,95775.17,46.17,645.39
41700,20250919,5,23,19,16,1,6.76,82.91,48,155,153,2,1.34,72.15,620,1199,183447,96100,459.15,325.27,1240,98124.42,85322.58,46.51,641.34
41701,20250919,6,25,151,19,2,7.63,79.33,8,96,94,2,1.73,76.32,18,39,3666,1728,79.14,419.3,36,2262.44,1403.56,38.29,24.07
41702,20250919,6,25,80,20,1,6.92,92.44,57,105,103,2,1.55,78.23,26,59,6077,2730,792.69,308.09,52,3882.78,2194.22,36.11,37.7
41703,20250919,6,27,133,20,2,7.12,79.61,16,101,99,2,2.12,75.11,26,59,5841,2626,168.76,311.98,52,3158.74,2682.26,45.92,31.91
41704,20250919,7,30,2,21,3,7.93,84.66,8,84,82,2,2.92,81.25,15,35,2870,1260,109.02,163.37,30,1562.39,1307.61,45.56,19.05
41705,20250919,7,30,82,21,3,6.65,87.97,33,81,78,3,3.25,77.71,15,35,2730,1215,399.9,357.89,45,2017.79,712.21,26.09,25.87
41706,20250919,7,29,92,21,3,6.91,79.84,18,52,51,1,2.72,74.9,15,35,1785,780,263.5,311.34,15,1369.84,415.16,23.26,26.86
41707,20250919,7,31,18,21,3,6.87,84.64,33,69,67,2,2.5,75.61,15,35,2345,1035,304.01,246.37,30,1615.38,729.62,31.11,24.11
41708,20250919,8,33,77,22,3,7.81,81.7,26,50,48,2,3.58,74.08,34,79,3792,1700,218.7,346.48,68,2333.18,1458.82,38.47,48.61
41709,20250919,8,38,112,22,2,7.17,78.74,23,50,49,1,2.05,73.04,34,79,3871,1700,278.98,419.07,34,2432.05,1438.95,37.17,49.63
41710,20250919,8,33,55,22,1,7.43,97.78,9,50,49,1,1.33,93.89,34,79,3871,1700,77.47,300.93,34,2112.41,1758.59,45.43,43.11
41711,20250920,1,1,22,3,1,7.43,93.86,60,388,383,5,1.37,80.18,132,249,95367,51216,827.79,176.66,660,52880.45,42486.55,44.55,138.07
41712,20250920,1,2,134,5,1,7,84.28,10,369,364,5,1.43,81.16,248,449,163436,91512,123.44,348.27,1240,93223.72,70212.28,42.96,256.11
41713,20250920,1,1,102,1,1,6.78,87.26,46,374,370,4,1.09,76.57,82,149,55130,30668,676.18,150.21,328,31822.39,23307.61,42.28,86.01
41714,20250920,1,5,198,3,1,7.36,84.74,41,243,239,4,1.67,75.61,132,249,59511,32076,485.84,370.95,528,33460.79,26050.21,43.77,140
41715,20250920,1,3,198,1,2,7.42,83.34,7,289,281,8,2.72,79.76,82,149,41869,23698,79.08,373.98,656,24807.06,17061.94,40.75,88.28
41716,20250920,1,4,138,2,2,7.53,91.81,16,332,325,7,2.09,86.69,108,199,64675,35856,186.22,272.4,756,37070.63,27604.37,42.68,114.06
41717,20250920,1,6,28,1,1,7.79,97.22,51,451,443,8,1.71,85.08,82,149,66007,36982,586.9,285.89,656,38510.79,27496.21,41.66,86.93
41718,20250920,1,6,156,4,1,7.15,84.76,44,371,363,8,2.13,74.43,176,329,119427,65296,468.03,239.36,1408,67411.39,52015.61,43.55,185.71
41719,20250920,1,2,70,2,2,7.82,92.25,8,394,386,8,2.03,88.84,108,199,76814,42552,95.78,170.65,864,43682.43,33131.57,43.13,113.17
41720,20250920,1,4,198,2,2,6.54,84.15,15,227,221,6,2.65,78.79,108,199,43979,24516,149.56,329.63,648,25643.19,18335.81,41.69,116.03
41721,20250920,2,8,183,7,3,7.06,80.36,21,257,251,6,2.5,74.59,188,349,87599,48316,307.19,416,1128,50167.19,37431.81,42.73,199.87
41722,20250920,2,7,188,8,2,7.69,83.45,60,298,292,6,2.16,71.14,365,699,204108,108770,638.77,384.04,2190,111982.81,92125.19,45.14,383.5
41723,20250920,2,11,15,8,3,6.59,77.79,49,310,300,10,3.22,65.95,365,699,209700,113150,540.1,377.43,3650,117717.53,91982.47,43.86,392.39
41724,20250920,2,8,179,6,2,7.01,89.58,17,240,234,6,2.35,83.81,215,399,93366,51600,138.31,255.19,1290,53283.5,40082.5,42.93,227.71
41725,20250920,2,7,5,6,1,7.62,89.22,28,272,267,5,1.68,82.22,215,399,106533,58480,342.07,329.05,1075,60226.12,46306.88,43.47,225.57
41726,20250920,2,9,15,7,2,7.86,93.05,58,254,248,6,2.47,79.68,188,349,86552,47752,496.33,450.17,1128,49826.5,36725.5,42.43,200.91
41727,20250920,2,10,146,7,2,7.43,92.38,33,190,185,5,2.6,83.29,188,349,64565,35720,362.24,329.28,940,37351.53,27213.47,42.15,201.9
41728,20250920,3,13,62,9,3,7.19,78.44,59,145,141,4,2.79,65.84,240,449,63309,34800,772.42,150.74,960,36683.16,26625.84,42.06,260.16
41729,20250920,3,15,31,12,2,7.32,92.53,17,232,228,4,1.7,87.41,890,1499,341772,206480,236.94,301.04,3560,210577.98,131194.02,38.39,923.59
41730,20250920,3,12,12,9,1,7.88,89.63,15,168,166,2,1.41,85.75,240,449,74534,40320,201.96,401.74,480,41403.69,33130.31,44.45,249.42
41731,20250920,3,16,20,12,3,7.16,78.47,55,172,166,6,3.33,66.04,890,1499,248834,153080,696.4,241.02,5340,159357.42,89476.58,35.96,959.98
41732,20250920,3,13,166,9,2,6.85,83.42,52,113,111,2,2.08,71.58,240,449,49839,27120,682.79,357.3,480,28640.09,21198.91,42.53,258.02
41733,20250920,3,16,149,9,1,7.87,84.02,20,182,179,3,1.62,79.14,240,449,80371,43680,225.39,379.66,720,45005.04,35365.96,44,251.42
41734,20250920,4,20,27,13,2,7.42,93.5,22,92,91,1,1.51,87.91,1350,2499,227409,124200,243.53,273.26,1350,126066.79,101342.21,44.56,1385.35
41735,20250920,4,17,49,14,3,7.88,76.45,22,97,94,3,3.13,70.64,1880,3399,319506,182360,194.53,347.37,5640,188541.9,130964.1,40.99,2005.76
41736,20250920,4,18,130,13,1,7.43,97.04,47,79,77,2,1.96,84.61,1350,2499,192423,106650,702.51,281.95,2700,110334.47,82088.53,42.66,1432.92
41737,20250920,4,17,130,15,3,7.88,77.95,60,94,91,3,2.98,65.89,2450,4399,400309,230300,625.77,299.03,7350,238574.8,161734.2,40.4,2621.7
41738,20250920,5,24,200,16,3,7.03,86.33,12,168,163,5,2.91,81.38,620,1199,195437,104160,114.78,348.39,3100,107723.18,87713.82,44.88,660.88
41739,20250920,5,23,57,16,3,6.69,84.22,53,160,156,4,2.79,71.27,620,1199,187044,99200,766.76,171.18,2480,102617.94,84426.06,45.14,657.81
41740,20250920,5,21,43,18,3,7.15,86.87,37,164,160,4,2.49,77.44,4,15,2400,656,552.31,268.1,16,1492.41,907.59,37.82,9.33
41741,20250920,5,22,47,18,2,7.1,79.02,33,152,149,3,2.18,71.46,4,15,2235,608,452.38,317.34,12,1389.72,845.28,37.82,9.33
41742,20250920,5,23,10,17,2,7.66,79.03,38,187,183,4,2.25,70.95,48,99,18117,8976,407.57,413.86,192,9989.44,8127.56,44.86,54.59
41743,20250920,6,27,133,20,2,6.84,93.32,36,86,84,2,2.62,83.15,26,59,4956,2236,344.46,299.71,52,2932.17,2023.83,40.84,34.91
41744,20250920,6,28,154,19,1,7.33,86.4,17,102,101,1,1.25,82.25,18,39,3939,1836,221.35,387.69,18,2463.04,1475.96,37.47,24.39
41745,20250920,6,26,184,19,2,7.91,91.44,38,99,97,2,1.98,82.42,18,39,3783,1782,436.32,283.07,36,2537.39,1245.61,32.93,26.16
41746,20250920,6,26,139,19,2,6.95,88.33,38,82,80,2,2.43,78.32,18,39,3120,1476,408.97,379.47,36,2300.43,819.57,26.27,28.76
41747,20250920,6,25,36,20,3,7.73,77.23,32,111,108,3,2.78,69.96,26,59,6372,2886,427.89,403.11,78,3795,2577,40.44,35.14
41748,20250920,7,30,116,21,1,6.73,87.76,45,79,78,1,1.08,76.99,15,35,2730,1185,661.21,258.67,15,2119.89,610.11,22.35,27.18
41749,20250920,7,32,2,21,1,6.52,87.39,58,53,52,1,1.44,73.03,15,35,1820,795,522.39,134.32,15,1466.71,353.29,19.41,28.21
41750,20250920,8,36,120,22,1,7.22,83.75,5,50,49,1,1.36,81.13,34,79,3871,1700,69.15,214.47,34,2017.62,1853.38,47.88,41.18
41751,20250921,1,4,165,1,3,7.45,74.36,10,278,268,10,3.46,70.08,82,149,39932,22796,111.75,306.78,820,24034.53,15897.47,39.81,89.68
41752,20250921,1,4,134,1,2,6.75,83.48,49,269,263,6,2.12,71.74,82,149,39187,22058,438.63,335.84,492,23324.46,15862.54,40.48,88.69
41753,20250921,1,1,170,2,3,7.15,81.11,13,418,407,11,2.65,76.58,108,199,80993,45144,156.58,397.09,1188,46885.67,34107.33,42.11,115.2
41754,20250921,1,3,177,2,1,6.65,90.24,25,254,249,5,1.96,82.92,108,199,49551,27432,283.11,149.51,540,28404.62,21146.38,42.68,114.07
